gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
C1ORF116,-2.44230822993989,1.86656367988554,-16.7441611682143,8.80004340406824e-07,3.8706808256735e-06,6.24512413353233
WDR60,-0.740592690741838,5.38152966802907,-16.7520856088939,8.77235391337186e-07,3.86105811766908e-06,5.76403609676925
ZC3H15,-0.927356732176054,5.78569536522196,-16.7524439004665,8.77110433180632e-07,3.86105811766908e-06,5.75629677108543
ZDHHC3,-1.10933421219492,5.40281029768415,-16.765471892431,8.72580576273015e-07,3.84276585884184e-06,5.76933866434475
PPARG,-1.20034997150801,2.75288520558782,-16.7675258737407,8.71868847967849e-07,3.84135803930695e-06,6.1496026763192
AKT1,-0.818481566715766,6.72840395622279,-16.7676188320799,8.71836652536908e-07,3.84135803930695e-06,5.79084369950402
UFM1,-1.33510564321475,5.7121284285387,-16.7696692873836,8.71126838266598e-07,3.84031466929351e-06,5.76473611212403
TTC17,-0.717751239615821,6.84739751829121,-16.7734208478539,8.69829856093936e-07,3.8353869818662e-06,5.8021302675417
RP11-364L4.1,-2.16678138097932,0.455384145393367,-16.7811186824212,8.67175485603042e-07,3.82527672115489e-06,6.44299414240614
SIAH2,-2.44379759258406,3.57198193256744,-16.7956211040534,8.62199884964225e-07,3.80801983860696e-06,6.03018233536183
TANC2,-0.782322511339973,6.99616104881492,-16.7984534734591,8.61231950303841e-07,3.80452991379837e-06,5.82532516487962
MORC3,-1.19923408968416,6.19921139064309,-16.8111477555345,8.5690904414122e-07,3.78699654589191e-06,5.78558372936559
KCNJ12,-3.04392742935087,2.75731597211406,-16.8174237305331,8.54780998152684e-07,3.77837209902146e-06,6.17115326517161
GPAT2,-2.09925891158728,2.77276733158734,-16.8258023229198,8.51949416101646e-07,3.76663361967022e-06,6.17274801698349
HOXD8,-3.07428907546373,0.427870852898289,-16.8277571594915,8.5129031515961e-07,3.76449723457875e-06,6.46798513842374
HILS1,-2.85866010298473,0.803046556041756,-16.8295162132772,8.50697723697945e-07,3.76265413934845e-06,6.40811010827789
CDC26,-0.93358133162032,3.77142385754732,-16.8298204442735,8.50595281982415e-07,3.76265413934845e-06,6.00896970655239
MRPL1,-1.35979588084068,3.67249885303527,-16.8340021188913,8.49188642994944e-07,3.75753246351474e-06,6.02896952118634
FAM162A,-0.745553011694146,4.74043656672593,-16.8382164682065,8.4777370430607e-07,3.75204726907833e-06,5.85280871465389
WDR75,-0.733829659494706,5.39831533533408,-16.8401698992444,8.47118768169367e-07,3.74992409413215e-06,5.8030450725908
PSMD10,-1.0903652883004,4.77751055446624,-16.8402166059761,8.47103115666789e-07,3.74992409413215e-06,5.84918808485102
TRIM7,-1.03269997237674,3.05322395991938,-16.8447245771994,8.45593946274665e-07,3.74472320134837e-06,6.14014428605959
RAB27B,-1.56460091106012,2.12541084374264,-16.8595458862851,8.40653733872093e-07,3.72592915014794e-06,6.26761874229003
FAM122A,-0.879418801382873,4.27848581180827,-16.8640654490509,8.39153855910487e-07,3.72005177672994e-06,5.93307887947259
CARD19,-0.860084517203386,3.99978519645288,-16.8672331278776,8.3810444344402e-07,3.71616933976225e-06,5.983820350259
FNIP1,-0.870522755803139,6.32880471552479,-16.8675746818849,8.37991380549412e-07,3.71616933976225e-06,5.81466772606807
GALNT1,-0.903089007239664,6.12512024032366,-16.8867793443089,8.3166213857982e-07,3.68913259109303e-06,5.81801509175386
SGCE,-0.902532937508907,5.83949470270863,-16.8924910961595,8.29790290830327e-07,3.68159237036515e-06,5.81886013256519
RPS6KB1,-0.774131871732346,5.4373857027448,-16.8947573773206,8.29048923950235e-07,3.67906575146317e-06,5.82625513743344
ADH1C,-2.88656771286088,0.233104795032586,-16.8984423438047,8.27845080588294e-07,3.6744853297037e-06,6.53288616831684
VCAM1,-0.97678561993119,4.60226527349359,-16.9084122233117,8.24598027113882e-07,3.66159161292913e-06,5.90244545043578
EIF3F,-0.753420308535813,7.17462736515834,-16.9130744885013,8.23084592091931e-07,3.65714750353822e-06,5.89208115455117
CNOT8,-0.754448009022362,5.51813955945992,-16.9203132442104,8.20741085127494e-07,3.6490073628965e-06,5.8354366569582
AKAP12,-0.921302635465084,9.5588253917207,-16.9271073251374,8.18548480636546e-07,3.64077163987198e-06,6.12279565981719
FAM120A,-0.695899519138103,6.4969144749431,-16.9315439630169,8.17120293102319e-07,3.6359304850871e-06,5.85043633880155
COA4,-1.05174554543883,4.74846453151484,-16.9422452784726,8.13687172451388e-07,3.62140706009088e-06,5.89826655287502
HNRNPA1,-0.898579869815695,9.47738206224547,-16.9425560132697,8.13587731498465e-07,3.62140706009088e-06,6.12189979678788
TMUB2,-0.95553698878633,4.79751641989603,-16.9443578250909,8.13011391921153e-07,3.6199048931326e-06,5.89332909141369
EIF4H,-0.750079678850322,7.88166374635823,-16.9474357457012,8.12027947628797e-07,3.61703104330887e-06,5.97259233745203
ZFP36L2,-1.13383973088717,5.90017041723171,-16.9480065299818,8.11845722641721e-07,3.61697210693188e-06,5.843558178168
SCEL,-3.53711359049804,2.01116160676968,-16.9496936394181,8.11307380142311e-07,3.61532622468996e-06,6.31980137642099
ECHS1,-0.949947528733869,5.78845170680807,-16.9502458802511,8.11131253433594e-07,3.61529408938759e-06,5.84491516981499
HMGCS1,-0.708706457463791,5.67092893855893,-16.9533188987299,8.1015197115407e-07,3.61243388304387e-06,5.84746716108471
ARL6IP4,-0.79651950624625,6.29628962497885,-16.9540740843876,8.0991152234841e-07,3.61211425564139e-06,5.85220183038654
CASC4,-0.83983337756165,7.02868957719959,-16.9571148779764,8.08944168737375e-07,3.60855190568696e-06,5.89897441162224
MYO10,-0.705704640504841,7.29109400252805,-16.9589730961727,8.0835367301297e-07,3.60730769481235e-06,5.92300089983705
EFNA4,-1.86264519061109,2.19638593321076,-16.9637395019412,8.06841280405749e-07,3.60217436890368e-06,6.30536231858877
DYNLL1,-0.837584575795821,5.92310919041663,-16.9652016546549,8.06377984610959e-07,3.60085708421205e-06,5.85121973267335
RBM7,-0.970015276421384,4.7152504010268,-16.9669427607528,8.05826696903198e-07,3.59989747314113e-06,5.91342430705868
C1QTNF6,-0.759359195016694,4.99960654009064,-16.9745150788375,8.03434077855248e-07,3.59145772103924e-06,5.88623903050482
RP11-95P9.1,-3.212038767992,-0.194244240336156,-17.0036069159928,7.94317233115152e-07,3.55590289486793e-06,6.64863043798965
KIF7,-1.49019092915427,4.02730426542361,-17.0154847040194,7.90629018779615e-07,3.54013240354395e-06,6.04461858334344
SLC25A26,-0.968432747591888,4.38187544607729,-17.0157336857769,7.90551916465376e-07,3.54013240354395e-06,5.98341416450567
ANXA7,-0.729172890535426,5.36223820794176,-17.0181877699251,7.89792418936374e-07,3.53934822916566e-06,5.88369775709586
VASH1,-0.714406986854892,6.16500190105679,-17.0184483938675,7.89711809275627e-07,3.53934822916566e-06,5.87740621188424
NRBP2,-0.942259076359622,5.23694169831514,-17.0191311055769,7.89500694628082e-07,3.53934822916566e-06,5.88970944422031
PANK1,-0.872997453115953,4.46483570221927,-17.0282086103173,7.86699788993178e-07,3.52844417095997e-06,5.97581759587034
PRLR,-1.6906678064297,2.48211644630512,-17.0327583952922,7.85300209571697e-07,3.52364368667988e-06,6.30179131825648
ZNF358,-0.987933023323934,4.10549657353118,-17.0417231133357,7.8255086004324e-07,3.51351710876976e-06,6.04219113516466
ZFAND5,-0.719021947461005,7.41333065737494,-17.0420942502214,7.82437275309042e-07,3.51351710876976e-06,5.97105182085017
KIAA0355,-0.719294998633959,6.27348545921109,-17.0432021771402,7.82098311548101e-07,3.51295911061154e-06,5.89110507964966
TM9SF4,-0.99929119090144,5.81688944834479,-17.0457809691439,7.81309995548437e-07,3.51162911270962e-06,5.8871960933727
ACO1,-0.876391768968845,5.40171607769937,-17.051345164334,7.79612160277745e-07,3.50473410342881e-06,5.89703978873959
HBE1,-2.4132308648239,0.284470183103368,-17.0669795236128,7.74864102717675e-07,3.48705138571623e-06,6.59569203321524
TNKS2,-0.65692168858459,6.70325738489574,-17.0715823723219,7.73472555396951e-07,3.48298613573763e-06,5.92475537169455
MAP2K2,-0.705764297691057,5.61771209581974,-17.0732338963456,7.72973958654532e-07,3.48147340847705e-06,5.9015001538252
GORASP2,-0.792582660418463,5.40991975193734,-17.078723571631,7.71319260603603e-07,3.47548339677872e-06,5.90889688781488
NEFL,-0.686220765986303,5.16772078878229,-17.0827039576287,7.70122026618042e-07,3.47081948530342e-06,5.92168075993381
LSMEM2,-3.19901838398506,1.64196033101129,-17.0870163682931,7.68827323721614e-07,3.46644432475536e-06,6.41923587547624
PAFAH2,-0.995343775948336,4.22269446950372,-17.0884689547589,7.68391778530335e-07,3.46521054274858e-06,6.04215098395196
UBE2Q2,-0.717496514123767,5.55037851696512,-17.0927199012332,7.67118790662012e-07,3.46092822018108e-06,5.91136070617121
FAM83G,-1.30198611627796,2.96225474840374,-17.0931390717498,7.669933966437e-07,3.46092822018108e-06,6.26329369204494
KAT2A,-1.34471919009364,5.07648276586872,-17.0968153756883,7.65894641770378e-07,3.45686271990962e-06,5.93424459760421
BCAR1,-0.978822712926166,5.8368392577566,-17.1028410084511,7.64097623545541e-07,3.45093509954531e-06,5.91234158139485
PSMD13,-0.673630260264665,5.80061402167931,-17.1041442229809,7.63709601918161e-07,3.44991063947961e-06,5.91310267658743
CAPZA1,-0.735742391571277,6.5285407849055,-17.1227278387788,7.58200932774855e-07,3.4271963176727e-06,5.93683649072602
CHMP7,-0.709419543458192,5.38371760539526,-17.1258111573653,7.57291359930251e-07,3.42525506690346e-06,5.9305678451395
ATP5I,-1.30962766853728,6.18043937446752,-17.1309571970585,7.55776067265601e-07,3.41984675849591e-06,5.92749012640744
ABCG2,-1.37830015052271,4.01165333467374,-17.1323978282479,7.55352483491521e-07,3.41937588920665e-06,6.09896974940912
BMPR1APS1,-2.8906468076397,0.754769837492654,-17.1394945631948,7.53269815326367e-07,3.41073739024464e-06,6.54900480749079
CDC25B,-0.814891685963929,5.92846021617252,-17.1441798666956,7.51898426513818e-07,3.40590095717995e-06,5.93050287864503
PHYKPL,-0.693945829525338,5.70589538805728,-17.1480772038761,7.50759851321752e-07,3.40218359048051e-06,5.93332742536485
MEF2D,-0.873678706795692,5.75023364309675,-17.1636826895131,7.4622055383592e-07,3.38376239698098e-06,5.9397435362157
PSMB1,-0.950740529381489,5.93731644697808,-17.1645176905981,7.45978556474217e-07,3.38338186993381e-06,5.93947637632246
TMOD3,-0.831539644643141,6.11720199719803,-17.166880324367,7.45294311721091e-07,3.38099494569023e-06,5.94215201151712
ARHGAP1,-0.793959587497824,5.24771845803917,-17.1711531069644,7.44058689394282e-07,3.37658709101892e-06,5.95630715607809
ENTPD4,-0.826806580216094,6.10633304687231,-17.1762921144306,7.42575671442032e-07,3.3715203852087e-06,5.94613200426099
PCGF3,-0.741082736477471,6.70150720150083,-17.1788143014168,7.41849054421904e-07,3.36893598807384e-06,5.97192001242156
HECTD1,-0.769290848548789,8.12759352567038,-17.182832732217,7.40693064065179e-07,3.36511433882127e-06,6.09945613402936
FOXO6,-1.98257899727405,2.32359128338871,-17.1847453359623,7.40143585275901e-07,3.36404611502657e-06,6.38693506787946
RFXANK,-1.03077547533975,4.20494763721306,-17.1912792624738,7.38269944748349e-07,3.35838291762995e-06,6.0903902974784
MAP3K6,-1.15386945682165,3.94683006619848,-17.1992499774304,7.35991639540374e-07,3.35015505339911e-06,6.14002338468204
GEMIN5,-0.702468655375738,5.39825601452643,-17.2104107100779,7.32815020257596e-07,3.33782504332269e-06,5.96728886603717
LTBR,-0.892419907108064,4.71526423002118,-17.213955745399,7.31809300355048e-07,3.3339536942314e-06,6.02246243581166
SLC35F5,-0.948761245077645,6.32542355152642,-17.2177700872103,7.30728941793821e-07,3.32974058786739e-06,5.96974295027568
TMED10,-0.739637077934888,7.57032972470487,-17.2195732443324,7.30218858178492e-07,3.32812483424069e-06,6.06364618281473
LAYN,-1.35144069096821,3.75859129205944,-17.2210684465763,7.29796198867654e-07,3.32690693170701e-06,6.18391054428363
SLC3A2,-0.722613465341157,6.7693972152937,-17.2378791073482,7.25063423046899e-07,3.30674034593496e-06,6.00254800270369
KRT77,-2.33303416057581,0.958658443810623,-17.2404193528862,7.24351315246624e-07,3.30490112987071e-06,6.56330157644761
UQCR11,-1.21737973389395,5.81441487879581,-17.2421910581837,7.23855126181451e-07,3.30425277927246e-06,5.9737618899121
GNL3,-1.02361826322413,5.83447255852679,-17.2543513751462,7.20459946101468e-07,3.29276195310906e-06,5.97898622328891
STC1,-1.09083388872649,4.00759837544177,-17.2748818786233,7.14769055622705e-07,3.26954522280247e-06,6.16200691246267
RNF139,-1.16848491266551,4.99342488404378,-17.2779803082756,7.1391466991147e-07,3.26633511759624e-06,6.02052462408749
CSNK1D,-0.794308770222921,5.56522014123709,-17.2787361348002,7.13706429581957e-07,3.26608054572218e-06,5.9928386329473
PDIA6,-0.91444813877153,7.42543929099838,-17.286511545143,7.11568229489913e-07,3.25699204785556e-06,6.07953883830025
RP11-1J11.1,-2.14804777030915,0.834804563951664,-17.2931108429904,7.0975920285333e-07,3.25010188675007e-06,6.60274124819264
BLVRB,-1.59691475586562,4.4581115813944,-17.2983710864615,7.08321011204157e-07,3.24559935833924e-06,6.09552432357457
DUSP4,-1.596925261378,4.13202081287691,-17.2992267784464,7.08087373754299e-07,3.24559935833924e-06,6.15036736906444
MPO,-2.05065535860199,1.9981690376144,-17.2996699086618,7.07966416488927e-07,3.24559935833924e-06,6.47279408650709
PFDN4,-1.21245429277291,4.15625560491494,-17.2998063509038,7.07929177838362e-07,3.24559935833924e-06,6.14634544706435
RSAD1,-1.22559692750624,4.33559986164262,-17.307819852533,7.05746009518152e-07,3.23795966596292e-06,6.11923456980819
GNAS,-0.885183055370501,9.35752903136434,-17.3105281463065,7.05009914345338e-07,3.23527598557746e-06,6.27158666240248
USP25,-0.766355430723679,6.05493236624838,-17.3145056938598,7.03930436615481e-07,3.23242085066898e-06,6.00603894335427
TMEM94,-0.898465381688739,5.88901126347204,-17.3210796113776,7.02150465365166e-07,3.22699729658807e-06,6.00805418329544
TMEM214,-1.45781309414586,4.9090034642591,-17.3238649302679,7.01397858501188e-07,3.22423074860415e-06,6.04849252895025
PABPC1,-0.799034274524053,7.69660587486394,-17.325320571521,7.01004904287705e-07,3.22311664156171e-06,6.12149093598615
TMX4,-0.821152035235211,7.56631322674834,-17.3265858931253,7.00663531978113e-07,3.2222392726531e-06,6.10998138600045
STBD1,-2.90519428877196,3.2286303443658,-17.3268686032405,7.00587285345563e-07,3.2222392726531e-06,6.32312110539527
SLC12A7,-1.08093450566956,5.04501498281523,-17.329331370431,6.99923480889045e-07,3.22160478741252e-06,6.03871151429288
ZNF22,-0.94725238358301,5.44243449045299,-17.331750679109,6.99272090596185e-07,3.2198283856195e-06,6.01899445900423
STT3B,-0.914631510514289,7.14313367193186,-17.3342259800135,6.9860634230445e-07,3.21761815027806e-06,6.0748464674607
IFRD2,-1.10209254874538,4.11776058591813,-17.3343423491853,6.98575061909094e-07,3.21761815027806e-06,6.16814180212898
RPIA,-1.87605824963324,3.30797991152571,-17.3365877416388,6.97971807068613e-07,3.21670084118106e-06,6.31406940546071
TMEM63A,-0.859542050806676,5.57192167872863,-17.3538052050257,6.9336585894943e-07,3.19829945670143e-06,6.02546351851652
ANAPC5,-0.777567615428936,6.90057093506366,-17.3544154027254,6.9320326043536e-07,3.1982387115969e-06,6.0632334149103
HSF1,-0.817446489196956,5.31513645963412,-17.3604231148714,6.91604720810968e-07,3.19223977561293e-06,6.03592229181569
TCF7L2,-2.2093898638795,4.059005156149,-17.3617610514954,6.91249295384371e-07,3.19128746098182e-06,6.19049184631155
ZBTB16,-1.28684074019664,4.13893174074374,-17.3652447786895,6.90324816620727e-07,3.18770702268251e-06,6.17782650280101
BCAN,-1.91448314446482,2.64381443978608,-17.3659972643668,6.9012531486171e-07,3.18747348165412e-06,6.42559331175329
ELMO1,-0.74067299141445,5.07008235178045,-17.3666177279788,6.89960864892699e-07,3.18740176803333e-06,6.05298319458355
COL13A1,-1.70918849970912,3.43348049659951,-17.3703176490463,6.88981154402612e-07,3.18356296366129e-06,6.30708817720158
ARSK,-1.28453839459856,4.00003086915402,-17.3738657463869,6.88043140325254e-07,3.17991520889255e-06,6.20636101453177
UBE2J1,-0.68678363555239,5.77739908098022,-17.3814578508714,6.86040911675922e-07,3.17134635693299e-06,6.03478643667364
MEOX1,-4.37053470440801,1.85716507666686,-17.387984401453,6.84325023326528e-07,3.16493018713443e-06,6.52565558299494
C10ORF54,-1.09012641143875,4.79077213804981,-17.3908187833218,6.83581368623048e-07,3.16339287192197e-06,6.09038026858588
STIM1,-0.903318908993928,5.83587630966195,-17.3931188636538,6.82978577732362e-07,3.1612868726656e-06,6.03951391382489
ARNT,-0.719934733504965,6.21857595292036,-17.3934757969497,6.82885089370649e-07,3.1612868726656e-06,6.04327610977933
BCL11B,-1.45655679075735,3.6537412710446,-17.4009154831354,6.80939807499175e-07,3.15389627784134e-06,6.28100114914706
NBR1,-0.798809187363157,7.07077850842853,-17.4036662101217,6.80222170821811e-07,3.15193659279048e-06,6.09870262997401
CHID1,-0.880970184692894,5.61376698631949,-17.4152222467518,6.77216756602823e-07,3.14004987902301e-06,6.05141498059902
CAPZB,-0.751116436432724,5.90421743533321,-17.4263981406071,6.74324649563352e-07,3.12867341742997e-06,6.05386900496569
TMEM168,-1.01444535046099,5.09939429630332,-17.4404198478473,6.70716064894867e-07,3.11801388725996e-06,6.08283676607941
RAB22A,-0.908671900620138,5.56035648104957,-17.4491723845634,6.68474739040194e-07,3.10962069977771e-06,6.06711043462366
CSNK1G3,-1.23179374074533,5.3330190753165,-17.4496334863237,6.68356899169608e-07,3.10962069977771e-06,6.07389555943382
SMPX,-8.71401675151536,2.44127990695126,-17.4538971850379,6.67268386996374e-07,3.10535883602596e-06,6.4885303557676
CPNE3,-0.878330645035756,6.62279607997355,-17.4540516752047,6.67228984116657e-07,3.10535883602596e-06,6.08698769670264
RRAS2,-1.07919347733309,4.2344306046192,-17.462782367738,6.65006531810057e-07,3.0968526545541e-06,6.20332502455428
PSMA1,-0.790636911439981,5.84808355229735,-17.4679508211123,6.63694861064691e-07,3.09208992411136e-06,6.07192085521925
PRRX2,-5.20056763436197,1.23045486265783,-17.4783812268722,6.61056794944122e-07,3.08114080622584e-06,6.63077401376034
ACSS2,-1.33137220322293,4.66773301153023,-17.4814832834905,6.60274536407688e-07,3.07816508445518e-06,6.14502280292378
GDF7,-1.43118839102972,3.11087829622324,-17.4840298585527,6.59633147489015e-07,3.07651520063355e-06,6.40957590612794
EFEMP1,-0.879184761871775,6.14217759323712,-17.4844264900583,6.59533314721659e-07,3.07651520063355e-06,6.08107245231471
RGL1,-0.7474414957478,6.62525900139323,-17.4871743227878,6.58842155477434e-07,3.07416582814116e-06,6.10146223715089
GRB7,-1.58908264555545,1.37451655618303,-17.4910730066855,6.57862945420294e-07,3.07160572007647e-06,6.62020645586603
SUFU,-0.860024602370766,4.42082950392004,-17.4935639244831,6.57238187680926e-07,3.06935826553237e-06,6.18595026071573
NAALADL1,-2.26876259447871,2.3540382846466,-17.4975308630427,6.5624462369288e-07,3.06538709753355e-06,6.51747524425511
B3GALT2,-1.18946592185884,3.88676538564524,-17.4998569705469,6.55662823430611e-07,3.06333800696035e-06,6.28123123490002
RFX8,-2.54932548438105,0.723107001777465,-17.5193717147009,6.50805018649983e-07,3.04196982183131e-06,6.71407573432015
RAB1B,-0.708223985218358,5.95486339693027,-17.5213988944749,6.50302758025183e-07,3.04028613587003e-06,6.0950383134036
CLIC4,-1.02595891662207,7.41500033046466,-17.5308948907865,6.47955895767053e-07,3.03229358588291e-06,6.18447093738993
IMPACT,-0.998205273002177,4.98790677196223,-17.540021754951,6.45709389919961e-07,3.02409585830567e-06,6.13469049640138
SH3RF1,-1.1110189732061,5.16609908765385,-17.5443938179849,6.4463639870363e-07,3.01973141638297e-06,6.12321684956207
NDUFS2,-0.719411934030569,5.77665187408267,-17.5451203173593,6.44458299034352e-07,3.01955800661826e-06,6.1056277993532
KRCC1,-1.03158512631956,3.95443239155809,-17.5482291154964,6.43696819848811e-07,3.01665054416994e-06,6.28972941228797
DCAF5,-0.894817940732103,5.84665424630406,-17.5524031575173,6.42676034746355e-07,3.0136430303173e-06,6.10838287508164
SNX2,-0.712427114850911,5.77291454760849,-17.5643503073098,6.39764514906278e-07,3.00085029860598e-06,6.11393695760809
CDH8,-1.05368462594659,3.9943356998971,-17.5653066846585,6.39532098914891e-07,3.00041769247598e-06,6.2898439821215
IKZF2,-0.787991406597415,5.12840126395963,-17.5702209687557,6.38339366593345e-07,2.99613540859591e-06,6.13681896162922
IL17RC,-0.948013419086652,4.41220681377569,-17.570340778405,6.38310319721095e-07,2.99613540859591e-06,6.22032780086447
EIF2AK4,-0.735687900667471,5.99282018457469,-17.5857767797721,6.34580603923958e-07,2.98176260500208e-06,6.12297024932282
MRFAP1,-0.776487020320224,7.37989045117609,-17.5864737489586,6.34412788358501e-07,2.98162865815481e-06,6.20515023897967
PTGES,-2.61920343910363,2.6853022971736,-17.588192299593,6.33999214313001e-07,2.98033937710107e-06,6.51492449166487
IRX3,-1.54858792487222,3.5150611520103,-17.5901534788307,6.33527627830579e-07,2.97877676152414e-06,6.38700932969815
RAVER2,-0.960068325995688,5.2873900193003,-17.5921139482328,6.33056613114307e-07,2.977216148206e-06,6.13737146750189
KLHL20,-0.720818150279278,5.02886402951403,-17.6016704741484,6.30766328661006e-07,2.96840187606234e-06,6.15782361404952
RGPD5,-0.844065606818293,6.58000649159186,-17.611146244056,6.28504753491446e-07,2.95840933340168e-06,6.15216244191619
SLAIN2,-0.972831058319749,5.54170865932742,-17.6191947307283,6.2659111157158e-07,2.95093566942524e-06,6.14077423809776
TCF25,-0.928147771018863,6.23981502747889,-17.6203387804472,6.26319639033622e-07,2.95071962012692e-06,6.1418092852096
PHB,-0.822547525759926,6.00428774063942,-17.6208865773265,6.2618969948865e-07,2.95071962012692e-06,6.13812826903571
NLRX1,-1.22922200944142,3.93221942897672,-17.6260654035134,6.24962784788357e-07,2.94627279357384e-06,6.32703228690737
POLR2L,-0.976192983662195,4.99144438614852,-17.6265767011581,6.24841802613311e-07,2.94627279357384e-06,6.17155963056507
IFNGR2,-1.14814688395388,5.56278764470925,-17.6296052720463,6.2412573772664e-07,2.94382990435666e-06,6.14482157913484
ELF4,-1.44896841731833,3.69294000390208,-17.6398594162029,6.21708244869035e-07,2.93416131531024e-06,6.37629898856658
TBL2,-0.802523280776055,4.87842735726829,-17.6489639242212,6.19570763531151e-07,2.92536356758377e-06,6.19202978252519
GFPT1,-0.789107234835175,7.06047504155802,-17.6492587023032,6.19501698618207e-07,2.92536356758377e-06,6.20361933051957
SGCZ,-3.50224264440168,0.831478315684914,-17.6509842125795,6.19097597526724e-07,2.92441974837e-06,6.75322921634926
HAPLN3,-1.31018047835646,3.35575135540765,-17.6533046834397,6.18554636709373e-07,2.92249997560501e-06,6.44157334549517
ASXL3,-0.917547645943343,5.31675023242734,-17.6569999644572,6.17691111972611e-07,2.91906444459037e-06,6.16386698361304
CTDNEP1,-1.07043096085207,4.91860110092575,-17.6650339000142,6.15818471830177e-07,2.91085749836159e-06,6.19482697492124
EIF5A,-0.806129840371409,5.98188488380362,-17.6919826704343,6.09584221782951e-07,2.88266263783042e-06,6.16841531147377
MLLT3,-1.10109812769915,5.56923445853074,-17.6975012314633,6.08316499604106e-07,2.87793944319776e-06,6.17375318370466
LAD1,-2.46709683468615,2.23253268276781,-17.7072251405957,6.06090059337566e-07,2.86804013707758e-06,6.61988715397685
TOM1L2,-0.853976674900951,6.02309389054719,-17.712470757602,6.04892865963082e-07,2.86364123207428e-06,6.17747622928067
FAM107B,-0.875648085754483,4.6249366631882,-17.7173903569561,6.03772536879633e-07,2.85896982452097e-06,6.25188061127293
PFN2,-0.807299585291854,6.18181039170327,-17.7415688128023,5.98300823398737e-07,2.83431441416626e-06,6.19221078547069
NRAS,-0.762584855365358,5.48175248050967,-17.7449164084367,5.9754772539724e-07,2.83262767811232e-06,6.19591989013755
FDFT1,-0.718432311695103,5.52338005919995,-17.7482801426625,5.96792089028595e-07,2.82967237073084e-06,6.19632360331859
TMEM216,-1.14583253669793,3.22629480623656,-17.7665861026745,5.92698915441288e-07,2.8121336482354e-06,6.5110697890785
RPS3,-1.30267697541269,8.86070950186033,-17.7705541893627,5.91815901376624e-07,2.80918956246704e-06,6.42142126703438
CHST1,-1.67528019970033,2.55100616842289,-17.7833015300447,5.88989417416483e-07,2.79887666540075e-06,6.61426328418139
COPB2,-0.841752507593102,7.40382648599325,-17.7910340524399,5.87282402730825e-07,2.79262503124813e-06,6.29458985762422
TBC1D9B,-0.74372172753483,6.64413332803833,-17.7925424186314,5.86950079311236e-07,2.7916650105552e-06,6.23343336815762
GCAT,-1.34613604286456,2.87362026913356,-17.7931457309689,5.86817217711368e-07,2.79165345869669e-06,6.57579939725421
MICAL2,-0.888488368278316,4.4712689116305,-17.7945920077493,5.86498858360264e-07,2.79075924088144e-06,6.30681363150527
MYOZ2,-8.53238741385159,2.37306436169653,-17.7973067528446,5.85901812928684e-07,2.78915847466918e-06,6.64155208809512
PLCE1,-0.750635707176977,7.43914799988042,-17.8060551449333,5.83982532472033e-07,2.78125904372473e-06,6.30417967149878
MFSD14A,-0.830704451599998,5.6860868011453,-17.8130111390923,5.82461613176972e-07,2.77463296390535e-06,6.22108631880417
EVA1A,-2.2534975522821,1.79846740573421,-17.8150566249492,5.82015232988396e-07,2.77373091015898e-06,6.71147919924775
PHB2,-1.19353076811674,7.49610220002139,-17.8209824859305,5.80724258225873e-07,2.76820518904418e-06,6.31571848995964
SOWAHB,-2.50952669681238,1.11761866899716,-17.8221702622148,5.80465890320584e-07,2.76758998675238e-06,6.78712700365107
PTEN,-0.983625273112942,7.21696187656389,-17.8232959115523,5.80221157796071e-07,2.76703953661081e-06,6.29140039765549
BRINP3,-3.38080010373429,2.04988501478409,-17.829726957284,5.78825216996747e-07,2.76222878915973e-06,6.69102931137857
SLITRK4,-3.02026845575517,3.40109341864986,-17.834720909212,5.77743866157494e-07,2.75768331118841e-06,6.51045417266947
FURIN,-0.787998074537875,5.44898302497495,-17.8495493416167,5.74546631090011e-07,2.74425832296798e-06,6.2413122159439
WDR45B,-1.02989698764076,5.81400725020792,-17.8518161360978,5.74059661946403e-07,2.74254440728546e-06,6.23641631553719
KIT,-1.53754245949974,4.82528356252362,-17.8519856819631,5.7402325786722e-07,2.74254440728546e-06,6.28410794100807
VGLL2,-5.29243307621961,1.14687881079958,-17.8694842260444,5.70280219360534e-07,2.73058334115739e-06,6.80314349800858
WDR44,-1.16601634337834,5.03573430408454,-17.8702546287008,5.70116068791415e-07,2.73040819430357e-06,6.27169575320273
PNRC1,-1.1216618819352,6.71260327703835,-17.8735549015573,5.69413487500602e-07,2.72826435481876e-06,6.27216025409859
STAT5B,-0.923651302390084,6.19135715630013,-17.8796828579434,5.68111558418202e-07,2.72263584523618e-06,6.25105567264704
NGLY1,-0.851539282168717,5.23845117415597,-17.880377972521,5.67964091463572e-07,2.72253873451172e-06,6.26263092050463
LDLRAD4,-0.809751049351186,5.94884255996837,-17.8848580982752,5.67014693303115e-07,2.71920579896181e-06,6.25024897347839
METTL21C,-3.61350957232833,1.78292469959251,-17.8881542071571,5.66317363429555e-07,2.71647031140358e-06,6.74339443765059
LAMTOR4,-1.02708930892153,5.09971783285893,-17.8934534245746,5.65198308814471e-07,2.71308967976818e-06,6.27659936973238
FUNDC2,-0.704129784631989,5.7515476892322,-17.9047632549338,5.62818423717027e-07,2.70271544151123e-06,6.25925915843451
